Date;Time;User;SensorID;SensorName;delta t;Unit;Value;Unit;Mode;Phase;Unit;Amplitude;Unit;Temp;Unit;patm;Unit;Salinity;Unit;Error;Cal0;Unit;T0;Unit;O2-2nd;Unit;Cal2nd;Unit;T2nd;Unit;CalPressure;Unit;f1;dPhi1;dkSv1;dPhi2;dkSv2;m;Cal Mode;SignalLEDCurrent;ReferenceLEDCurrent;ReferenceAmplitude;DeviceSerial;FwVersion;SensorType;BatchID;Calibration Date;Sensor lot;PreSens calibrated Sensor;Battery Voltage;Unit
02-Dec-2013;16:23:58;DABR          ;537189293 ;DP_19NOV;58.02;min;36.590;%a.s.;humid;39.349;deg;107206;uV;20.000;°C;989.640;mbar;0.0;pmil;0;59.003;deg;23.000;°C;100.000;%a.s.;27.308;deg;23.000;°C;990;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;13;50.000;37388;SAAB0004000007;     p1.2.0.6 ;PSt3;131119-2;131202;100;1;4.895;V;
02-Dec-2013;16:24:01;DABR          ;537189293 ;DP_19NOV;58.07;min;35.660;%a.s.;humid;39.644;deg;108059;uV;20.000;°C;989.660;mbar;0.0;pmil;0;59.003;deg;23.000;°C;100.000;%a.s.;27.308;deg;23.000;°C;990;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;13;50.000;37387;SAAB0004000007;     p1.2.0.6 ;PSt3;131119-2;131202;100;1;4.894;V;
02-Dec-2013;16:24:04;DABR          ;537189293 ;DP_19NOV;58.12;min;34.826;%a.s.;humid;39.914;deg;108904;uV;20.000;°C;989.700;mbar;0.0;pmil;0;59.003;deg;23.000;°C;100.000;%a.s.;27.308;deg;23.000;°C;990;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;13;50.000;37387;SAAB0004000007;     p1.2.0.6 ;PSt3;131119-2;131202;100;1;4.895;V;
02-Dec-2013;16:24:07;DABR          ;537189293 ;DP_19NOV;58.17;min;33.977;%a.s.;humid;40.195;deg;109722;uV;20.000;°C;989.680;mbar;0.0;pmil;0;59.003;deg;23.000;°C;100.000;%a.s.;27.308;deg;23.000;°C;990;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;13;50.000;37382;SAAB0004000007;     p1.2.0.6 ;PSt3;131119-2;131202;100;1;4.894;V;
02-Dec-2013;16:24:10;DABR          ;537189293 ;DP_19NOV;58.22;min;33.167;%a.s.;humid;40.468;deg;110543;uV;20.000;°C;989.720;mbar;0.0;pmil;0;59.003;deg;23.000;°C;100.000;%a.s.;27.308;deg;23.000;°C;990;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;13;50.000;37388;SAAB0004000007;     p1.2.0.6 ;PSt3;131119-2;131202;100;1;4.895;V;
02-Dec-2013;16:24:13;DABR          ;537189293 ;DP_19NOV;58.27;min;32.407;%a.s.;humid;40.730;deg;111339;uV;20.000;°C;989.690;mbar;0.0;pmil;128;59.003;deg;23.000;°C;100.000;%a.s.;27.308;deg;23.000;°C;990;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;13;50.000;37383;SAAB0004000007;     p1.2.0.6 ;PSt3;131119-2;131202;100;1;4.893;V;
02-Dec-2013;16:24:16;DABR          ;537189293 ;DP_19NOV;58.32;min;31.686;%a.s.;humid;40.983;deg;112122;uV;20.000;°C;989.660;mbar;0.0;pmil;128;59.003;deg;23.000;°C;100.000;%a.s.;27.308;deg;23.000;°C;990;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;13;50.000;37388;SAAB0004000007;     p1.2.0.6 ;PSt3;131119-2;131202;100;1;4.895;V;
02-Dec-2013;16:24:21;DABR          ;537189293 ;DP_19NOV;58.40;min;30.363;%a.s.;humid;41.458;deg;113351;uV;20.000;°C;989.710;mbar;0.0;pmil;128;59.003;deg;23.000;°C;100.000;%a.s.;27.308;deg;23.000;°C;990;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;13;50.000;37388;SAAB0004000007;     p1.2.0.6 ;PSt3;131119-2;131202;100;1;4.897;V;
02-Dec-2013;16:24:24;DABR          ;537189293 ;DP_19NOV;58.45;min;29.799;%a.s.;humid;41.666;deg;113927;uV;20.000;°C;989.690;mbar;0.0;pmil;128;59.003;deg;23.000;°C;100.000;%a.s.;27.308;deg;23.000;°C;990;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;13;50.000;37385;SAAB0004000007;     p1.2.0.6 ;PSt3;131119-2;131202;100;1;4.896;V;
02-Dec-2013;16:24:27;DABR          ;537189293 ;DP_19NOV;58.50;min;29.126;%a.s.;humid;41.918;deg;114557;uV;20.000;°C;989.660;mbar;0.0;pmil;128;59.003;deg;23.000;°C;100.000;%a.s.;27.308;deg;23.000;°C;990;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;13;50.000;37392;SAAB0004000007;     p1.2.0.6 ;PSt3;131119-2;131202;100;1;4.894;V;
02-Dec-2013;16:24:30;DABR          ;537189293 ;DP_19NOV;58.55;min;28.473;%a.s.;humid;42.166;deg;115131;uV;20.000;°C;989.700;mbar;0.0;pmil;128;59.003;deg;23.000;°C;100.000;%a.s.;27.308;deg;23.000;°C;990;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;13;50.000;37384;SAAB0004000007;     p1.2.0.6 ;PSt3;131119-2;131202;100;1;4.895;V;
02-Dec-2013;16:24:33;DABR          ;537189293 ;DP_19NOV;58.60;min;27.877;%a.s.;humid;42.397;deg;115682;uV;20.000;°C;989.660;mbar;0.0;pmil;128;59.003;deg;23.000;°C;100.000;%a.s.;27.308;deg;23.000;°C;990;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;13;50.000;37393;SAAB0004000007;     p1.2.0.6 ;PSt3;131119-2;131202;100;1;4.894;V;
02-Dec-2013;16:24:36;DABR          ;537189293 ;DP_19NOV;58.65;min;27.239;%a.s.;humid;42.647;deg;116182;uV;20.000;°C;989.720;mbar;0.0;pmil;128;59.003;deg;23.000;°C;100.000;%a.s.;27.308;deg;23.000;°C;990;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;13;50.000;37380;SAAB0004000007;     p1.2.0.6 ;PSt3;131119-2;131202;100;1;4.894;V;
02-Dec-2013;16:24:39;DABR          ;537189293 ;DP_19NOV;58.70;min;26.653;%a.s.;humid;42.881;deg;116645;uV;20.000;°C;989.720;mbar;0.0;pmil;128;59.003;deg;23.000;°C;100.000;%a.s.;27.308;deg;23.000;°C;990;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;13;50.000;37393;SAAB0004000007;     p1.2.0.6 ;PSt3;131119-2;131202;100;1;4.895;V;
02-Dec-2013;16:24:42;DABR          ;537189293 ;DP_19NOV;58.75;min;26.077;%a.s.;humid;43.115;deg;117094;uV;20.000;°C;989.700;mbar;0.0;pmil;128;59.003;deg;23.000;°C;100.000;%a.s.;27.308;deg;23.000;°C;990;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;13;50.000;37383;SAAB0004000007;     p1.2.0.6 ;PSt3;131119-2;131202;100;1;4.895;V;
02-Dec-2013;16:24:45;DABR          ;537189293 ;DP_19NOV;58.80;min;25.514;%a.s.;humid;43.347;deg;117505;uV;20.000;°C;989.670;mbar;0.0;pmil;128;59.003;deg;23.000;°C;100.000;%a.s.;27.308;deg;23.000;°C;990;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;13;50.000;37382;SAAB0004000007;     p1.2.0.6 ;PSt3;131119-2;131202;100;1;4.895;V;
02-Dec-2013;16:24:48;DABR          ;537189293 ;DP_19NOV;58.85;min;24.985;%a.s.;humid;43.568;deg;117891;uV;20.000;°C;989.670;mbar;0.0;pmil;128;59.003;deg;23.000;°C;100.000;%a.s.;27.308;deg;23.000;°C;990;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;13;50.000;37384;SAAB0004000007;     p1.2.0.6 ;PSt3;131119-2;131202;100;1;4.893;V;
02-Dec-2013;16:24:51;DABR          ;537189293 ;DP_19NOV;58.90;min;24.450;%a.s.;humid;43.795;deg;118285;uV;20.000;°C;989.680;mbar;0.0;pmil;128;59.003;deg;23.000;°C;100.000;%a.s.;27.308;deg;23.000;°C;990;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;13;50.000;37387;SAAB0004000007;     p1.2.0.6 ;PSt3;131119-2;131202;100;1;4.893;V;
02-Dec-2013;16:24:54;DABR          ;537189293 ;DP_19NOV;58.95;min;23.940;%a.s.;humid;44.014;deg;118649;uV;20.000;°C;989.680;mbar;0.0;pmil;128;59.003;deg;23.000;°C;100.000;%a.s.;27.308;deg;23.000;°C;990;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;13;50.000;37391;SAAB0004000007;     p1.2.0.6 ;PSt3;131119-2;131202;100;1;4.895;V;
02-Dec-2013;16:24:57;DABR          ;537189293 ;DP_19NOV;59.00;min;23.422;%a.s.;humid;44.240;deg;119004;uV;20.000;°C;989.680;mbar;0.0;pmil;128;59.003;deg;23.000;°C;100.000;%a.s.;27.308;deg;23.000;°C;990;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;13;50.000;37387;SAAB0004000007;     p1.2.0.6 ;PSt3;131119-2;131202;100;1;4.894;V;
02-Dec-2013;16:25:00;DABR          ;537189293 ;DP_19NOV;59.05;min;22.977;%a.s.;humid;44.437;deg;119329;uV;20.000;°C;989.660;mbar;0.0;pmil;128;59.003;deg;23.000;°C;100.000;%a.s.;27.308;deg;23.000;°C;990;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;13;50.000;37385;SAAB0004000007;     p1.2.0.6 ;PSt3;131119-2;131202;100;1;4.894;V;
02-Dec-2013;16:25:03;DABR          ;537189293 ;DP_19NOV;59.10;min;22.477;%a.s.;humid;44.660;deg;119645;uV;20.000;°C;989.750;mbar;0.0;pmil;128;59.003;deg;23.000;°C;100.000;%a.s.;27.308;deg;23.000;°C;990;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;13;50.000;37392;SAAB0004000007;     p1.2.0.6 ;PSt3;131119-2;131202;100;1;4.893;V;
02-Dec-2013;16:25:06;DABR          ;537189293 ;DP_19NOV;59.15;min;22.032;%a.s.;humid;44.863;deg;119946;uV;20.000;°C;989.640;mbar;0.0;pmil;128;59.003;deg;23.000;°C;100.000;%a.s.;27.308;deg;23.000;°C;990;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;13;50.000;37387;SAAB0004000007;     p1.2.0.6 ;PSt3;131119-2;131202;100;1;4.894;V;
02-Dec-2013;16:25:09;DABR          ;537189293 ;DP_19NOV;59.20;min;21.581;%a.s.;humid;45.070;deg;120238;uV;20.000;°C;989.670;mbar;0.0;pmil;128;59.003;deg;23.000;°C;100.000;%a.s.;27.308;deg;23.000;°C;990;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;13;50.000;37394;SAAB0004000007;     p1.2.0.6 ;PSt3;131119-2;131202;100;1;4.893;V;
02-Dec-2013;16:25:12;DABR          ;537189293 ;DP_19NOV;59.25;min;21.146;%a.s.;humid;45.272;deg;120520;uV;20.000;°C;989.680;mbar;0.0;pmil;128;59.003;deg;23.000;°C;100.000;%a.s.;27.308;deg;23.000;°C;990;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;13;50.000;37388;SAAB0004000007;     p1.2.0.6 ;PSt3;131119-2;131202;100;1;4.894;V;
02-Dec-2013;16:25:15;DABR          ;537189293 ;DP_19NOV;59.30;min;20.736;%a.s.;humid;45.465;deg;120779;uV;20.000;°C;989.670;mbar;0.0;pmil;128;59.003;deg;23.000;°C;100.000;%a.s.;27.308;deg;23.000;°C;990;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;13;50.000;37394;SAAB0004000007;     p1.2.0.6 ;PSt3;131119-2;131202;100;1;4.894;V;
02-Dec-2013;16:25:18;DABR          ;537189293 ;DP_19NOV;59.35;min;20.327;%a.s.;humid;45.660;deg;121038;uV;20.000;°C;989.660;mbar;0.0;pmil;128;59.003;deg;23.000;°C;100.000;%a.s.;27.308;deg;23.000;°C;990;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;13;50.000;37392;SAAB0004000007;     p1.2.0.6 ;PSt3;131119-2;131202;100;1;4.894;V;
02-Dec-2013;16:25:21;DABR          ;537189293 ;DP_19NOV;59.40;min;19.922;%a.s.;humid;45.855;deg;121287;uV;20.000;°C;989.700;mbar;0.0;pmil;128;59.003;deg;23.000;°C;100.000;%a.s.;27.308;deg;23.000;°C;990;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;13;50.000;37391;SAAB0004000007;     p1.2.0.6 ;PSt3;131119-2;131202;100;1;4.893;V;
02-Dec-2013;16:25:24;DABR          ;537189293 ;DP_19NOV;59.45;min;19.548;%a.s.;humid;46.038;deg;121534;uV;20.000;°C;989.630;mbar;0.0;pmil;128;59.003;deg;23.000;°C;100.000;%a.s.;27.308;deg;23.000;°C;990;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;13;50.000;37382;SAAB0004000007;     p1.2.0.6 ;PSt3;131119-2;131202;100;1;4.894;V;
02-Dec-2013;16:25:27;DABR          ;537189293 ;DP_19NOV;59.50;min;19.165;%a.s.;humid;46.226;deg;121757;uV;20.000;°C;989.710;mbar;0.0;pmil;128;59.003;deg;23.000;°C;100.000;%a.s.;27.308;deg;23.000;°C;990;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;13;50.000;37397;SAAB0004000007;     p1.2.0.6 ;PSt3;131119-2;131202;100;1;4.893;V;
02-Dec-2013;16:25:30;DABR          ;537189293 ;DP_19NOV;59.55;min;18.777;%a.s.;humid;46.419;deg;121975;uV;20.000;°C;989.720;mbar;0.0;pmil;128;59.003;deg;23.000;°C;100.000;%a.s.;27.308;deg;23.000;°C;990;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;13;50.000;37387;SAAB0004000007;     p1.2.0.6 ;PSt3;131119-2;131202;100;1;4.893;V;
02-Dec-2013;16:25:33;DABR          ;537189293 ;DP_19NOV;59.60;min;18.443;%a.s.;humid;46.588;deg;122189;uV;20.000;°C;989.670;mbar;0.0;pmil;128;59.003;deg;23.000;°C;100.000;%a.s.;27.308;deg;23.000;°C;990;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;13;50.000;37386;SAAB0004000007;     p1.2.0.6 ;PSt3;131119-2;131202;100;1;4.894;V;
02-Dec-2013;16:25:36;DABR          ;537189293 ;DP_19NOV;59.65;min;18.102;%a.s.;humid;46.761;deg;122388;uV;20.000;°C;989.700;mbar;0.0;pmil;128;59.003;deg;23.000;°C;100.000;%a.s.;27.308;deg;23.000;°C;990;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;13;50.000;37386;SAAB0004000007;     p1.2.0.6 ;PSt3;131119-2;131202;100;1;4.894;V;
02-Dec-2013;16:25:39;DABR          ;537189293 ;DP_19NOV;59.70;min;17.746;%a.s.;humid;46.944;deg;122578;uV;20.000;°C;989.680;mbar;0.0;pmil;128;59.003;deg;23.000;°C;100.000;%a.s.;27.308;deg;23.000;°C;990;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;13;50.000;37387;SAAB0004000007;     p1.2.0.6 ;PSt3;131119-2;131202;100;1;4.894;V;
02-Dec-2013;16:25:42;DABR          ;537189293 ;DP_19NOV;59.75;min;17.419;%a.s.;humid;47.114;deg;122770;uV;20.000;°C;989.660;mbar;0.0;pmil;128;59.003;deg;23.000;°C;100.000;%a.s.;27.308;deg;23.000;°C;990;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;13;50.000;37391;SAAB0004000007;     p1.2.0.6 ;PSt3;131119-2;131202;100;1;4.893;V;
02-Dec-2013;16:25:46;DABR          ;537189293 ;DP_19NOV;59.82;min;17.017;%a.s.;humid;47.325;deg;123008;uV;20.000;°C;989.640;mbar;0.0;pmil;128;59.003;deg;23.000;°C;100.000;%a.s.;27.308;deg;23.000;°C;990;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;13;50.000;37388;SAAB0004000007;     p1.2.0.6 ;PSt3;131119-2;131202;100;1;4.896;V;
02-Dec-2013;16:25:48;DABR          ;537189293 ;DP_19NOV;59.85;min;16.790;%a.s.;humid;47.445;deg;123134;uV;20.000;°C;989.660;mbar;0.0;pmil;128;59.003;deg;23.000;°C;100.000;%a.s.;27.308;deg;23.000;°C;990;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;13;50.000;37383;SAAB0004000007;     p1.2.0.6 ;PSt3;131119-2;131202;100;1;4.894;V;
02-Dec-2013;16:25:51;DABR          ;537189293 ;DP_19NOV;59.90;min;16.473;%a.s.;humid;47.614;deg;123318;uV;20.000;°C;989.720;mbar;0.0;pmil;128;59.003;deg;23.000;°C;100.000;%a.s.;27.308;deg;23.000;°C;990;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;13;50.000;37397;SAAB0004000007;     p1.2.0.6 ;PSt3;131119-2;131202;100;1;4.894;V;
02-Dec-2013;16:25:54;DABR          ;537189293 ;DP_19NOV;59.95;min;16.187;%a.s.;humid;47.768;deg;123487;uV;20.000;°C;989.690;mbar;0.0;pmil;128;59.003;deg;23.000;°C;100.000;%a.s.;27.308;deg;23.000;°C;990;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;13;50.000;37394;SAAB0004000007;     p1.2.0.6 ;PSt3;131119-2;131202;100;1;4.892;V;
02-Dec-2013;16:25:57;DABR          ;537189293 ;DP_19NOV;60.00;min;15.882;%a.s.;humid;47.934;deg;123651;uV;20.000;°C;989.670;mbar;0.0;pmil;128;59.003;deg;23.000;°C;100.000;%a.s.;27.308;deg;23.000;°C;990;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;13;50.000;37386;SAAB0004000007;     p1.2.0.6 ;PSt3;131119-2;131202;100;1;4.894;V;
02-Dec-2013;16:26:00;DABR          ;537189293 ;DP_19NOV;60.05;min;15.602;%a.s.;humid;48.088;deg;123813;uV;20.000;°C;989.660;mbar;0.0;pmil;128;59.003;deg;23.000;°C;100.000;%a.s.;27.308;deg;23.000;°C;990;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;13;50.000;37390;SAAB0004000007;     p1.2.0.6 ;PSt3;131119-2;131202;100;1;4.894;V;
02-Dec-2013;16:26:03;DABR          ;537189293 ;DP_19NOV;60.10;min;15.329;%a.s.;humid;48.238;deg;123958;uV;20.000;°C;989.720;mbar;0.0;pmil;128;59.003;deg;23.000;°C;100.000;%a.s.;27.308;deg;23.000;°C;990;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;13;50.000;37393;SAAB0004000007;     p1.2.0.6 ;PSt3;131119-2;131202;100;1;4.893;V;
02-Dec-2013;16:26:06;DABR          ;537189293 ;DP_19NOV;60.15;min;15.067;%a.s.;humid;48.385;deg;124115;uV;20.000;°C;989.660;mbar;0.0;pmil;128;59.003;deg;23.000;°C;100.000;%a.s.;27.308;deg;23.000;°C;990;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;13;50.000;37392;SAAB0004000007;     p1.2.0.6 ;PSt3;131119-2;131202;100;1;4.892;V;
02-Dec-2013;16:26:09;DABR          ;537189293 ;DP_19NOV;60.20;min;14.794;%a.s.;humid;48.538;deg;124253;uV;20.000;°C;989.670;mbar;0.0;pmil;128;59.003;deg;23.000;°C;100.000;%a.s.;27.308;deg;23.000;°C;990;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;13;50.000;37390;SAAB0004000007;     p1.2.0.6 ;PSt3;131119-2;131202;100;1;4.892;V;
02-Dec-2013;16:26:12;DABR          ;537189293 ;DP_19NOV;60.25;min;14.524;%a.s.;humid;48.691;deg;124401;uV;20.000;°C;989.690;mbar;0.0;pmil;128;59.003;deg;23.000;°C;100.000;%a.s.;27.308;deg;23.000;°C;990;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;13;50.000;37392;SAAB0004000007;     p1.2.0.6 ;PSt3;131119-2;131202;100;1;4.894;V;
02-Dec-2013;16:26:15;DABR          ;537189293 ;DP_19NOV;60.30;min;14.254;%a.s.;humid;48.845;deg;124541;uV;20.000;°C;989.710;mbar;0.0;pmil;128;59.003;deg;23.000;°C;100.000;%a.s.;27.308;deg;23.000;°C;990;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;13;50.000;37393;SAAB0004000007;     p1.2.0.6 ;PSt3;131119-2;131202;100;1;4.893;V;
02-Dec-2013;16:26:18;DABR          ;537189293 ;DP_19NOV;60.35;min;13.986;%a.s.;humid;49.000;deg;124683;uV;20.000;°C;989.680;mbar;0.0;pmil;128;59.003;deg;23.000;°C;100.000;%a.s.;27.308;deg;23.000;°C;990;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;13;50.000;37392;SAAB0004000007;     p1.2.0.6 ;PSt3;131119-2;131202;100;1;4.894;V;
02-Dec-2013;16:26:21;DABR          ;537189293 ;DP_19NOV;60.40;min;13.766;%a.s.;humid;49.127;deg;124809;uV;20.000;°C;989.720;mbar;0.0;pmil;128;59.003;deg;23.000;°C;100.000;%a.s.;27.308;deg;23.000;°C;990;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;13;50.000;37387;SAAB0004000007;     p1.2.0.6 ;PSt3;131119-2;131202;100;1;4.894;V;
02-Dec-2013;16:26:24;DABR          ;537189293 ;DP_19NOV;60.45;min;13.522;%a.s.;humid;49.270;deg;124929;uV;20.000;°C;989.700;mbar;0.0;pmil;128;59.003;deg;23.000;°C;100.000;%a.s.;27.308;deg;23.000;°C;990;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;13;50.000;37395;SAAB0004000007;     p1.2.0.6 ;PSt3;131119-2;131202;100;1;4.893;V;
02-Dec-2013;16:26:27;DABR          ;537189293 ;DP_19NOV;60.50;min;13.322;%a.s.;humid;49.388;deg;125049;uV;20.000;°C;989.700;mbar;0.0;pmil;128;59.003;deg;23.000;°C;100.000;%a.s.;27.308;deg;23.000;°C;990;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;13;50.000;37388;SAAB0004000007;     p1.2.0.6 ;PSt3;131119-2;131202;100;1;4.894;V;
02-Dec-2013;16:26:30;DABR          ;537189293 ;DP_19NOV;60.55;min;13.086;%a.s.;humid;49.528;deg;125163;uV;20.000;°C;989.670;mbar;0.0;pmil;128;59.003;deg;23.000;°C;100.000;%a.s.;27.308;deg;23.000;°C;990;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;13;50.000;37391;SAAB0004000007;     p1.2.0.6 ;PSt3;131119-2;131202;100;1;4.893;V;
02-Dec-2013;16:26:33;DABR          ;537189293 ;DP_19NOV;60.60;min;12.852;%a.s.;humid;49.667;deg;125283;uV;20.000;°C;989.730;mbar;0.0;pmil;128;59.003;deg;23.000;°C;100.000;%a.s.;27.308;deg;23.000;°C;990;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;13;50.000;37391;SAAB0004000007;     p1.2.0.6 ;PSt3;131119-2;131202;100;1;4.893;V;
02-Dec-2013;16:26:36;DABR          ;537189293 ;DP_19NOV;60.65;min;12.641;%a.s.;humid;49.794;deg;125387;uV;20.000;°C;989.710;mbar;0.0;pmil;128;59.003;deg;23.000;°C;100.000;%a.s.;27.308;deg;23.000;°C;990;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;13;50.000;37392;SAAB0004000007;     p1.2.0.6 ;PSt3;131119-2;131202;100;1;4.894;V;
02-Dec-2013;16:26:39;DABR          ;537189293 ;DP_19NOV;60.70;min;12.427;%a.s.;humid;49.924;deg;125496;uV;20.000;°C;989.710;mbar;0.0;pmil;128;59.003;deg;23.000;°C;100.000;%a.s.;27.308;deg;23.000;°C;990;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;13;50.000;37394;SAAB0004000007;     p1.2.0.6 ;PSt3;131119-2;131202;100;1;4.894;V;
02-Dec-2013;16:26:42;DABR          ;537189293 ;DP_19NOV;60.75;min;12.236;%a.s.;humid;50.040;deg;125597;uV;20.000;°C;989.740;mbar;0.0;pmil;128;59.003;deg;23.000;°C;100.000;%a.s.;27.308;deg;23.000;°C;990;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;13;50.000;37392;SAAB0004000007;     p1.2.0.6 ;PSt3;131119-2;131202;100;1;4.894;V;
02-Dec-2013;16:26:45;DABR          ;537189293 ;DP_19NOV;60.80;min;12.031;%a.s.;humid;50.166;deg;125697;uV;20.000;°C;989.690;mbar;0.0;pmil;128;59.003;deg;23.000;°C;100.000;%a.s.;27.308;deg;23.000;°C;990;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;13;50.000;37393;SAAB0004000007;     p1.2.0.6 ;PSt3;131119-2;131202;100;1;4.892;V;
02-Dec-2013;16:26:48;DABR          ;537189293 ;DP_19NOV;60.85;min;11.831;%a.s.;humid;50.289;deg;125800;uV;20.000;°C;989.720;mbar;0.0;pmil;128;59.003;deg;23.000;°C;100.000;%a.s.;27.308;deg;23.000;°C;990;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;13;50.000;37393;SAAB0004000007;     p1.2.0.6 ;PSt3;131119-2;131202;100;1;4.892;V;
02-Dec-2013;16:26:51;DABR          ;537189293 ;DP_19NOV;60.90;min;11.619;%a.s.;humid;50.421;deg;125891;uV;20.000;°C;989.660;mbar;0.0;pmil;128;59.003;deg;23.000;°C;100.000;%a.s.;27.308;deg;23.000;°C;990;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;13;50.000;37390;SAAB0004000007;     p1.2.0.6 ;PSt3;131119-2;131202;100;1;4.892;V;
02-Dec-2013;16:26:54;DABR          ;537189293 ;DP_19NOV;60.95;min;11.456;%a.s.;humid;50.523;deg;125982;uV;20.000;°C;989.700;mbar;0.0;pmil;128;59.003;deg;23.000;°C;100.000;%a.s.;27.308;deg;23.000;°C;990;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;13;50.000;37393;SAAB0004000007;     p1.2.0.6 ;PSt3;131119-2;131202;100;1;4.892;V;
02-Dec-2013;16:26:57;DABR          ;537189293 ;DP_19NOV;61.00;min;11.268;%a.s.;humid;50.641;deg;126080;uV;20.000;°C;989.700;mbar;0.0;pmil;128;59.003;deg;23.000;°C;100.000;%a.s.;27.308;deg;23.000;°C;990;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;13;50.000;37396;SAAB0004000007;     p1.2.0.6 ;PSt3;131119-2;131202;100;1;4.893;V;
02-Dec-2013;16:27:00;DABR          ;537189293 ;DP_19NOV;61.05;min;11.077;%a.s.;humid;50.762;deg;126171;uV;20.000;°C;989.690;mbar;0.0;pmil;128;59.003;deg;23.000;°C;100.000;%a.s.;27.308;deg;23.000;°C;990;mbar;0.8080;-0.08030;0.000433;0.00000;0.000000;29.87;humid;13;50.000;37390;SAAB0004000007;     p1.2.0.6 ;PSt3;131119-2;131202;100;1;4.892;V;
