#--- System ------------------------------------------------------------------------------
#Data from PyroScience Workbench V1.4.7.2305   www.pyroscience.com
#17951A
#--- Instrument --------------------------------------------------------------------------
#Device: FireSting-O2-4Ch_1 [A] FSO2-C4 SN:2411E5085967340C Firmware:4.11 Build:001
#--- Channel -----------------------------------------------------------------------------
#Channel [A Ch.1] - Oxygen Sensor - SA6-540-222 
#--- Settings & Calibration --------------------------------------------------------------
#Settings:	Duration	Intensity	Amp	Frequency (Hz)	Crc Enable	Write Lock	Autom. Flash Duration	Autom. Amp Level	Broadcast Interval (ms)	Broadcast Enabled Sensors	Broadcast Options	Analyte	Fiber Type	Fiber Length (mm)	Radio Temp	Temperature (∞C)	Opt. Temp. Chan.	Radio Pressure	Pressure (mbar)	Salinity (g/l)
#	16 ms	10% (A)	5M (200x)	4000	FALSE	FALSE	TRUE	TRUE	0	47	0	oxygen	1 mm	1000	External Temperature Sensor	20.000000	2	Internal Pressure Sensor	1013.000000	7.500000
#Calibration:	lastCal1	lastCal2	dphi 100% (∞)	dphi 0% (∞)	f	m	F(Hz)	tt(%/K)	kt(%/K)	Background Amplitude (mV)	Background dphi (∞)	mt(1/K)	Tofs(K)	Ksv (1/mbar)	Method	Air Pressure (mbar)	Temperature (∞C)	Humidity (%RH)	Temperature (∞C) at 0%	Partial Volume of Oxygen (%O2)
#	7/11/2024	12/31/2000	22.447468	54.000000	0.804000	0.122000	4000	-0.056000	0.969000	0.584349	0.000000	-0.000303	0.000000	0.000000	fixed f	1016.521973	21.827465	72.026001	20.000000	20.950000
#--- Temperature Compensation Channel ----------------------------------------------------
#Compensation Channel [A T1] - PT100 Temperature Sensor - Calibration offset = 0.00∞C
#Settings: n/a
#Calibration: n/a
#--- Pressure Compensation Channel -------------------------------------------------------
#Compensation Channel [A P1] - Internal Pressure Sensor
#Settings: n/a
#Calibration: n/a
#--- Measurement Data --------------------------------------------------------------------
Date [A Ch.1 Main]	Time [A Ch.1 Main]	 dt (s) [A Ch.1 Main]	Oxygen (%air sat.) [A Ch.1 Main]	dphi (∞) [A Ch.1 Main]	Signal Intensity (mV) [A Ch.1 Main]	Ambient Light (mV) [A Ch.1 Main]	Status [A Ch.1 Main]	Date [A Ch.1 CompT]	Time [A Ch.1 CompT]	 dt (s) [A Ch.1 CompT]	Sample Temp. (∞C) [A Ch.1 CompT]	Status [A Ch.1 CompT]	Date [A Ch.1 CompP]	Time [A Ch.1 CompP]	 dt (s) [A Ch.1 CompP]	Pressure (mbar) [A Ch.1 CompP]	Status [A Ch.1 CompP]
12-07-2024	09:18:48.878	299.097	88.999	23.657	59	0	OK	12-07-2024	09:18:48.878	299.097	23.762	OK	12-07-2024	09:18:48.878	299.097	1022	OK
12-07-2024	09:18:50.877	301.097	89.034	23.653	59	0	OK	12-07-2024	09:18:50.877	301.097	23.759	OK	12-07-2024	09:18:50.877	301.097	1022	OK
12-07-2024	09:18:52.877	303.096	88.976	23.660	59	0	OK	12-07-2024	09:18:52.877	303.096	23.760	OK	12-07-2024	09:18:52.877	303.096	1022	OK
12-07-2024	09:18:54.879	305.099	88.934	23.667	59	0	OK	12-07-2024	09:18:54.879	305.099	23.759	OK	12-07-2024	09:18:54.879	305.099	1022	OK
12-07-2024	09:18:56.877	307.096	89.036	23.652	59	0	OK	12-07-2024	09:18:56.877	307.096	23.759	OK	12-07-2024	09:18:56.877	307.096	1022	OK
12-07-2024	09:18:58.879	309.099	88.897	23.671	59	0	OK	12-07-2024	09:18:58.879	309.099	23.759	OK	12-07-2024	09:18:58.879	309.099	1022	OK
12-07-2024	09:19:00.879	311.099	89.056	23.650	59	0	OK	12-07-2024	09:19:00.879	311.099	23.760	OK	12-07-2024	09:19:00.879	311.099	1022	OK
12-07-2024	09:19:02.877	313.096	88.934	23.666	59	0	OK	12-07-2024	09:19:02.877	313.096	23.761	OK	12-07-2024	09:19:02.877	313.096	1022	OK
12-07-2024	09:19:04.880	315.099	88.973	23.661	59	0	OK	12-07-2024	09:19:04.880	315.099	23.760	OK	12-07-2024	09:19:04.880	315.099	1022	OK
12-07-2024	09:19:06.878	317.097	88.890	23.672	59	0	OK	12-07-2024	09:19:06.878	317.097	23.760	OK	12-07-2024	09:19:06.878	317.097	1022	OK
12-07-2024	09:19:08.877	319.096	88.749	23.691	59	0	OK	12-07-2024	09:19:08.877	319.096	23.758	OK	12-07-2024	09:19:08.877	319.096	1022	OK
12-07-2024	09:19:10.880	321.099	88.820	23.681	59	0	OK	12-07-2024	09:19:10.880	321.099	23.760	OK	12-07-2024	09:19:10.880	321.099	1022	OK
12-07-2024	09:19:12.877	323.096	88.822	23.681	59	0	OK	12-07-2024	09:19:12.877	323.096	23.761	OK	12-07-2024	09:19:12.877	323.096	1022	OK
12-07-2024	09:19:14.878	325.097	88.801	23.684	59	0	OK	12-07-2024	09:19:14.878	325.097	23.759	OK	12-07-2024	09:19:14.878	325.097	1022	OK
12-07-2024	09:19:16.880	327.099	88.780	23.687	59	0	OK	12-07-2024	09:19:16.880	327.099	23.756	OK	12-07-2024	09:19:16.880	327.099	1022	OK
12-07-2024	09:19:18.879	329.098	88.765	23.689	59	0	OK	12-07-2024	09:19:18.879	329.098	23.758	OK	12-07-2024	09:19:18.879	329.098	1022	OK
12-07-2024	09:19:20.877	331.096	88.819	23.681	59	0	OK	12-07-2024	09:19:20.877	331.096	23.759	OK	12-07-2024	09:19:20.877	331.096	1023	OK
12-07-2024	09:19:22.879	333.099	88.863	23.675	59	0	OK	12-07-2024	09:19:22.879	333.099	23.758	OK	12-07-2024	09:19:22.879	333.099	1023	OK
12-07-2024	09:19:24.879	335.099	88.696	23.698	59	-1	OK	12-07-2024	09:19:24.879	335.099	23.758	OK	12-07-2024	09:19:24.879	335.099	1022	OK
12-07-2024	09:19:26.878	337.097	88.744	23.692	59	0	OK	12-07-2024	09:19:26.878	337.097	23.758	OK	12-07-2024	09:19:26.878	337.097	1022	OK
12-07-2024	09:19:28.879	339.099	88.603	23.711	59	0	OK	12-07-2024	09:19:28.879	339.099	23.755	OK	12-07-2024	09:19:28.879	339.099	1022	OK
12-07-2024	09:19:30.878	341.098	88.584	23.714	59	0	OK	12-07-2024	09:19:30.878	341.098	23.757	OK	12-07-2024	09:19:30.878	341.098	1022	OK
12-07-2024	09:19:32.879	343.098	88.655	23.704	59	0	OK	12-07-2024	09:19:32.879	343.098	23.758	OK	12-07-2024	09:19:32.879	343.098	1022	OK
12-07-2024	09:19:34.882	345.102	88.661	23.703	59	0	OK	12-07-2024	09:19:34.882	345.102	23.757	OK	12-07-2024	09:19:34.882	345.102	1022	OK
12-07-2024	09:19:36.881	347.100	88.538	23.719	59	-1	OK	12-07-2024	09:19:36.881	347.100	23.760	OK	12-07-2024	09:19:36.881	347.100	1022	OK
12-07-2024	09:19:38.881	349.100	88.584	23.713	59	0	OK	12-07-2024	09:19:38.881	349.100	23.759	OK	12-07-2024	09:19:38.881	349.100	1022	OK
12-07-2024	09:19:40.881	351.100	88.570	23.715	59	0	OK	12-07-2024	09:19:40.881	351.100	23.757	OK	12-07-2024	09:19:40.881	351.100	1022	OK
12-07-2024	09:19:42.882	353.101	88.591	23.713	59	0	OK	12-07-2024	09:19:42.882	353.101	23.753	OK	12-07-2024	09:19:42.882	353.101	1022	OK
12-07-2024	09:19:44.881	355.100	88.442	23.733	59	0	OK	12-07-2024	09:19:44.881	355.100	23.754	OK	12-07-2024	09:19:44.881	355.100	1022	OK
12-07-2024	09:19:46.882	357.101	88.512	23.723	59	0	OK	12-07-2024	09:19:46.882	357.101	23.754	OK	12-07-2024	09:19:46.882	357.101	1022	OK
12-07-2024	09:19:48.880	359.099	88.604	23.713	59	0	OK	12-07-2024	09:19:48.880	359.099	23.754	OK	12-07-2024	09:19:48.880	359.099	1022	OK
12-07-2024	09:19:50.881	361.100	88.435	23.733	59	0	OK	12-07-2024	09:19:50.881	361.100	23.755	OK	12-07-2024	09:19:50.881	361.100	1023	OK
12-07-2024	09:19:52.880	363.099	88.588	23.713	59	0	OK	12-07-2024	09:19:52.880	363.099	23.755	OK	12-07-2024	09:19:52.880	363.099	1022	OK
12-07-2024	09:19:54.883	365.102	88.392	23.739	59	0	OK	12-07-2024	09:19:54.883	365.102	23.754	OK	12-07-2024	09:19:54.883	365.102	1023	OK
12-07-2024	09:19:56.884	367.103	88.430	23.735	59	0	OK	12-07-2024	09:19:56.884	367.103	23.752	OK	12-07-2024	09:19:56.884	367.103	1022	OK
12-07-2024	09:19:58.884	369.103	88.288	23.753	59	0	OK	12-07-2024	09:19:58.884	369.103	23.750	OK	12-07-2024	09:19:58.884	369.103	1023	OK
12-07-2024	09:20:00.885	371.104	88.319	23.751	59	0	OK	12-07-2024	09:20:00.885	371.104	23.750	OK	12-07-2024	09:20:00.885	371.104	1022	OK
12-07-2024	09:20:02.886	373.105	88.397	23.739	59	0	OK	12-07-2024	09:20:02.886	373.105	23.751	OK	12-07-2024	09:20:02.886	373.105	1022	OK
12-07-2024	09:20:04.884	375.103	88.331	23.749	59	0	OK	12-07-2024	09:20:04.884	375.103	23.748	OK	12-07-2024	09:20:04.884	375.103	1022	OK
12-07-2024	09:20:06.886	377.105	88.386	23.741	59	0	OK	12-07-2024	09:20:06.886	377.105	23.746	OK	12-07-2024	09:20:06.886	377.105	1022	OK
12-07-2024	09:20:08.887	379.106	88.345	23.747	59	0	OK	12-07-2024	09:20:08.887	379.106	23.747	OK	12-07-2024	09:20:08.887	379.106	1022	OK
12-07-2024	09:20:10.886	381.105	88.338	23.748	59	0	OK	12-07-2024	09:20:10.886	381.105	23.747	OK	12-07-2024	09:20:10.886	381.105	1022	OK
12-07-2024	09:20:12.890	383.109	88.284	23.755	59	0	OK	12-07-2024	09:20:12.890	383.109	23.748	OK	12-07-2024	09:20:12.890	383.109	1022	OK
12-07-2024	09:20:14.891	385.110	88.305	23.752	59	0	OK	12-07-2024	09:20:14.891	385.110	23.748	OK	12-07-2024	09:20:14.891	385.110	1022	OK
12-07-2024	09:20:16.891	387.110	88.353	23.746	59	0	OK	12-07-2024	09:20:16.891	387.110	23.747	OK	12-07-2024	09:20:16.891	387.110	1022	OK
12-07-2024	09:20:18.890	389.109	88.355	23.746	59	0	OK	12-07-2024	09:20:18.890	389.109	23.745	OK	12-07-2024	09:20:18.890	389.109	1022	OK
12-07-2024	09:20:20.893	391.112	88.353	23.746	59	0	OK	12-07-2024	09:20:20.893	391.112	23.746	OK	12-07-2024	09:20:20.893	391.112	1022	OK
12-07-2024	09:20:22.893	393.112	88.255	23.759	59	0	OK	12-07-2024	09:20:22.893	393.112	23.744	OK	12-07-2024	09:20:22.893	393.112	1022	OK
12-07-2024	09:20:24.893	395.112	88.236	23.762	59	0	OK	12-07-2024	09:20:24.893	395.112	23.743	OK	12-07-2024	09:20:24.893	395.112	1022	OK
12-07-2024	09:20:26.895	397.114	88.248	23.761	59	0	OK	12-07-2024	09:20:26.895	397.114	23.743	OK	12-07-2024	09:20:26.895	397.114	1022	OK
12-07-2024	09:20:28.895	399.114	88.241	23.761	59	0	OK	12-07-2024	09:20:28.895	399.114	23.742	OK	12-07-2024	09:20:28.895	399.114	1022	OK
12-07-2024	09:20:30.894	401.113	88.181	23.769	59	0	OK	12-07-2024	09:20:30.894	401.113	23.742	OK	12-07-2024	09:20:30.894	401.113	1022	OK
12-07-2024	09:20:32.895	403.114	88.022	23.791	59	0	OK	12-07-2024	09:20:32.895	403.114	23.743	OK	12-07-2024	09:20:32.895	403.114	1022	OK
12-07-2024	09:20:34.897	405.116	88.144	23.774	59	0	OK	12-07-2024	09:20:34.897	405.116	23.744	OK	12-07-2024	09:20:34.897	405.116	1022	OK
12-07-2024	09:20:36.896	407.115	88.106	23.779	59	0	OK	12-07-2024	09:20:36.896	407.115	23.744	OK	12-07-2024	09:20:36.896	407.115	1022	OK
12-07-2024	09:20:38.898	409.117	88.157	23.773	59	0	OK	12-07-2024	09:20:38.898	409.117	23.745	OK	12-07-2024	09:20:38.898	409.117	1022	OK
12-07-2024	09:20:40.897	411.116	87.982	23.796	59	0	OK	12-07-2024	09:20:40.897	411.116	23.747	OK	12-07-2024	09:20:40.897	411.116	1022	OK
12-07-2024	09:20:42.896	413.115	88.094	23.780	59	0	OK	12-07-2024	09:20:42.896	413.115	23.749	OK	12-07-2024	09:20:42.896	413.115	1023	OK
12-07-2024	09:20:44.898	415.117	88.072	23.784	59	0	OK	12-07-2024	09:20:44.898	415.117	23.750	OK	12-07-2024	09:20:44.898	415.117	1022	OK
12-07-2024	09:20:46.897	417.116	87.975	23.796	59	0	OK	12-07-2024	09:20:46.897	417.116	23.749	OK	12-07-2024	09:20:46.897	417.116	1023	OK
12-07-2024	09:20:48.898	419.117	88.174	23.769	59	0	OK	12-07-2024	09:20:48.898	419.117	23.748	OK	12-07-2024	09:20:48.898	419.117	1023	OK
12-07-2024	09:20:50.899	421.118	87.958	23.800	59	0	OK	12-07-2024	09:20:50.899	421.118	23.744	OK	12-07-2024	09:20:50.899	421.118	1022	OK
12-07-2024	09:20:52.897	423.116	88.201	23.766	59	0	OK	12-07-2024	09:20:52.897	423.116	23.744	OK	12-07-2024	09:20:52.897	423.116	1022	OK
12-07-2024	09:20:54.899	425.119	88.014	23.792	59	0	OK	12-07-2024	09:20:54.899	425.119	23.745	OK	12-07-2024	09:20:54.899	425.119	1022	OK
12-07-2024	09:20:56.900	427.119	87.998	23.793	59	0	OK	12-07-2024	09:20:56.900	427.119	23.748	OK	12-07-2024	09:20:56.900	427.119	1023	OK
12-07-2024	09:20:58.899	429.118	87.989	23.795	59	0	OK	12-07-2024	09:20:58.899	429.118	23.746	OK	12-07-2024	09:20:58.899	429.118	1022	OK
12-07-2024	09:21:00.901	431.120	87.973	23.797	59	0	OK	12-07-2024	09:21:00.901	431.120	23.748	OK	12-07-2024	09:21:00.901	431.120	1022	OK
12-07-2024	09:21:02.902	433.121	88.058	23.785	59	0	OK	12-07-2024	09:21:02.902	433.121	23.746	OK	12-07-2024	09:21:02.902	433.121	1023	OK
12-07-2024	09:21:04.903	435.122	87.988	23.795	59	0	OK	12-07-2024	09:21:04.903	435.122	23.744	OK	12-07-2024	09:21:04.903	435.122	1022	OK
12-07-2024	09:21:06.904	437.123	87.883	23.810	59	0	OK	12-07-2024	09:21:06.904	437.123	23.739	OK	12-07-2024	09:21:06.904	437.123	1022	OK
12-07-2024	09:21:08.903	439.122	87.861	23.814	59	0	OK	12-07-2024	09:21:08.903	439.122	23.737	OK	12-07-2024	09:21:08.903	439.122	1022	OK
12-07-2024	09:21:10.905	441.124	88.014	23.792	59	0	OK	12-07-2024	09:21:10.905	441.124	23.738	OK	12-07-2024	09:21:10.905	441.124	1022	OK
12-07-2024	09:21:12.905	443.124	87.961	23.800	59	0	OK	12-07-2024	09:21:12.905	443.124	23.738	OK	12-07-2024	09:21:12.905	443.124	1022	OK
12-07-2024	09:21:14.905	445.124	87.889	23.809	59	0	OK	12-07-2024	09:21:14.905	445.124	23.740	OK	12-07-2024	09:21:14.905	445.124	1022	OK
12-07-2024	09:21:16.905	447.124	87.904	23.807	59	0	OK	12-07-2024	09:21:16.905	447.124	23.737	OK	12-07-2024	09:21:16.905	447.124	1022	OK
12-07-2024	09:21:18.906	449.125	87.873	23.811	59	0	OK	12-07-2024	09:21:18.906	449.125	23.736	OK	12-07-2024	09:21:18.906	449.125	1023	OK
12-07-2024	09:21:20.906	451.125	87.926	23.805	59	0	OK	12-07-2024	09:21:20.906	451.125	23.734	OK	12-07-2024	09:21:20.906	451.125	1022	OK
12-07-2024	09:21:22.910	453.129	87.969	23.799	59	0	OK	12-07-2024	09:21:22.910	453.129	23.733	OK	12-07-2024	09:21:22.910	453.129	1022	OK
12-07-2024	09:21:24.913	455.132	87.904	23.808	59	0	OK	12-07-2024	09:21:24.913	455.132	23.735	OK	12-07-2024	09:21:24.913	455.132	1022	OK
12-07-2024	09:21:26.912	457.131	87.865	23.814	59	0	OK	12-07-2024	09:21:26.912	457.131	23.731	OK	12-07-2024	09:21:26.912	457.131	1022	OK
12-07-2024	09:21:28.914	459.134	87.867	23.813	59	0	OK	12-07-2024	09:21:28.914	459.134	23.728	OK	12-07-2024	09:21:28.914	459.134	1022	OK
12-07-2024	09:21:30.917	461.136	87.844	23.816	59	0	OK	12-07-2024	09:21:30.917	461.136	23.729	OK	12-07-2024	09:21:30.917	461.136	1022	OK
12-07-2024	09:21:32.915	463.134	87.881	23.811	59	0	OK	12-07-2024	09:21:32.915	463.134	23.727	OK	12-07-2024	09:21:32.915	463.134	1023	OK
12-07-2024	09:21:34.917	465.136	87.865	23.813	59	0	OK	12-07-2024	09:21:34.917	465.136	23.730	OK	12-07-2024	09:21:34.917	465.136	1022	OK
12-07-2024	09:21:36.918	467.137	87.865	23.814	59	0	OK	12-07-2024	09:21:36.918	467.137	23.729	OK	12-07-2024	09:21:36.918	467.137	1022	OK
12-07-2024	09:21:38.919	469.138	87.887	23.810	59	0	OK	12-07-2024	09:21:38.919	469.138	23.728	OK	12-07-2024	09:21:38.919	469.138	1023	OK
12-07-2024	09:21:40.919	471.139	87.779	23.825	59	0	OK	12-07-2024	09:21:40.919	471.139	23.729	OK	12-07-2024	09:21:40.919	471.139	1022	OK
12-07-2024	09:21:42.920	473.139	87.743	23.830	59	0	OK	12-07-2024	09:21:42.920	473.139	23.730	OK	12-07-2024	09:21:42.920	473.139	1022	OK
12-07-2024	09:21:44.919	475.138	87.817	23.820	59	0	OK	12-07-2024	09:21:44.919	475.138	23.725	OK	12-07-2024	09:21:44.919	475.138	1022	OK
12-07-2024	09:21:46.919	477.139	87.697	23.836	59	0	OK	12-07-2024	09:21:46.919	477.139	23.726	OK	12-07-2024	09:21:46.919	477.139	1023	OK
12-07-2024	09:21:48.920	479.139	87.728	23.832	59	0	OK	12-07-2024	09:21:48.920	479.139	23.729	OK	12-07-2024	09:21:48.920	479.139	1022	OK
12-07-2024	09:21:50.921	481.141	87.711	23.834	59	0	OK	12-07-2024	09:21:50.921	481.141	23.729	OK	12-07-2024	09:21:50.921	481.141	1023	OK
12-07-2024	09:21:52.922	483.141	87.683	23.836	59	0	OK	12-07-2024	09:21:52.922	483.141	23.730	OK	12-07-2024	09:21:52.922	483.141	1023	OK
12-07-2024	09:21:54.922	485.141	87.669	23.838	59	0	OK	12-07-2024	09:21:54.922	485.141	23.729	OK	12-07-2024	09:21:54.922	485.141	1023	OK
12-07-2024	09:21:56.925	487.144	87.625	23.844	59	0	OK	12-07-2024	09:21:56.925	487.144	23.727	OK	12-07-2024	09:21:56.925	487.144	1023	OK
12-07-2024	09:21:58.925	489.144	87.776	23.824	59	0	OK	12-07-2024	09:21:58.925	489.144	23.726	OK	12-07-2024	09:21:58.925	489.144	1023	OK
12-07-2024	09:22:00.925	491.144	87.645	23.842	59	0	OK	12-07-2024	09:22:00.925	491.144	23.727	OK	12-07-2024	09:22:00.925	491.144	1023	OK
12-07-2024	09:22:02.927	493.146	87.525	23.858	59	0	OK	12-07-2024	09:22:02.927	493.146	23.729	OK	12-07-2024	09:22:02.927	493.146	1023	OK
12-07-2024	09:22:04.925	495.144	87.713	23.832	59	0	OK	12-07-2024	09:22:04.925	495.144	23.728	OK	12-07-2024	09:22:04.925	495.144	1023	OK
12-07-2024	09:22:06.923	497.142	87.585	23.850	59	0	OK	12-07-2024	09:22:06.923	497.142	23.724	OK	12-07-2024	09:22:06.923	497.142	1023	OK
12-07-2024	09:22:08.924	499.143	87.508	23.860	59	0	OK	12-07-2024	09:22:08.924	499.143	23.727	OK	12-07-2024	09:22:08.924	499.143	1023	OK
12-07-2024	09:22:10.924	501.143	87.484	23.863	59	0	OK	12-07-2024	09:22:10.924	501.143	23.728	OK	12-07-2024	09:22:10.924	501.143	1023	OK
12-07-2024	09:22:12.926	503.146	87.523	23.858	59	0	OK	12-07-2024	09:22:12.926	503.146	23.727	OK	12-07-2024	09:22:12.926	503.146	1023	OK
12-07-2024	09:22:14.927	505.147	87.604	23.847	59	0	OK	12-07-2024	09:22:14.927	505.147	23.729	OK	12-07-2024	09:22:14.927	505.147	1023	OK
12-07-2024	09:22:16.927	507.146	87.706	23.834	59	0	OK	12-07-2024	09:22:16.927	507.146	23.725	OK	12-07-2024	09:22:16.927	507.146	1023	OK
12-07-2024	09:22:18.929	509.148	87.648	23.841	59	0	OK	12-07-2024	09:22:18.929	509.148	23.725	OK	12-07-2024	09:22:18.929	509.148	1023	OK
12-07-2024	09:22:20.929	511.149	87.506	23.860	59	0	OK	12-07-2024	09:22:20.929	511.149	23.729	OK	12-07-2024	09:22:20.929	511.149	1023	OK
12-07-2024	09:22:22.931	513.150	87.489	23.863	59	0	OK	12-07-2024	09:22:22.931	513.150	23.727	OK	12-07-2024	09:22:22.931	513.150	1023	OK
12-07-2024	09:22:24.929	515.148	87.519	23.859	59	0	OK	12-07-2024	09:22:24.929	515.148	23.725	OK	12-07-2024	09:22:24.929	515.148	1023	OK
12-07-2024	09:22:26.930	517.149	87.526	23.857	59	0	OK	12-07-2024	09:22:26.930	517.149	23.728	OK	12-07-2024	09:22:26.930	517.149	1023	OK
12-07-2024	09:22:28.931	519.150	87.558	23.853	59	0	OK	12-07-2024	09:22:28.931	519.150	23.729	OK	12-07-2024	09:22:28.931	519.150	1023	OK
12-07-2024	09:22:30.931	521.150	87.462	23.865	59	0	OK	12-07-2024	09:22:30.931	521.150	23.734	OK	12-07-2024	09:22:30.931	521.150	1023	OK
12-07-2024	09:22:32.933	523.152	87.500	23.861	59	0	OK	12-07-2024	09:22:32.933	523.152	23.732	OK	12-07-2024	09:22:32.933	523.152	1023	OK
12-07-2024	09:22:34.932	525.151	87.397	23.875	59	0	OK	12-07-2024	09:22:34.932	525.151	23.732	OK	12-07-2024	09:22:34.932	525.151	1023	OK
12-07-2024	09:22:36.932	527.151	87.527	23.857	59	0	OK	12-07-2024	09:22:36.932	527.151	23.731	OK	12-07-2024	09:22:36.932	527.151	1023	OK
12-07-2024	09:22:38.935	529.154	87.410	23.873	59	0	OK	12-07-2024	09:22:38.935	529.154	23.731	OK	12-07-2024	09:22:38.935	529.154	1023	OK
12-07-2024	09:22:40.934	531.153	87.489	23.862	59	0	OK	12-07-2024	09:22:40.934	531.153	23.736	OK	12-07-2024	09:22:40.934	531.153	1023	OK
12-07-2024	09:22:42.935	533.154	87.407	23.874	59	0	OK	12-07-2024	09:22:42.935	533.154	23.736	OK	12-07-2024	09:22:42.935	533.154	1023	OK
12-07-2024	09:22:44.936	535.155	87.419	23.871	59	0	OK	12-07-2024	09:22:44.936	535.155	23.739	OK	12-07-2024	09:22:44.936	535.155	1023	OK
12-07-2024	09:22:46.937	537.156	87.431	23.869	59	0	OK	12-07-2024	09:22:46.937	537.156	23.741	OK	12-07-2024	09:22:46.937	537.156	1023	OK
12-07-2024	09:22:48.936	539.156	87.323	23.884	59	0	OK	12-07-2024	09:22:48.936	539.156	23.738	OK	12-07-2024	09:22:48.936	539.156	1023	OK
12-07-2024	09:22:50.936	541.156	87.330	23.884	59	0	OK	12-07-2024	09:22:50.936	541.156	23.735	OK	12-07-2024	09:22:50.936	541.156	1023	OK
12-07-2024	09:22:52.938	543.157	87.405	23.874	59	0	OK	12-07-2024	09:22:52.938	543.157	23.732	OK	12-07-2024	09:22:52.938	543.157	1023	OK
12-07-2024	09:22:54.940	545.159	87.298	23.888	59	0	OK	12-07-2024	09:22:54.940	545.159	23.733	OK	12-07-2024	09:22:54.940	545.159	1023	OK
12-07-2024	09:22:56.939	547.158	87.391	23.876	59	0	OK	12-07-2024	09:22:56.939	547.158	23.730	OK	12-07-2024	09:22:56.939	547.158	1023	OK
12-07-2024	09:22:58.937	549.156	87.365	23.879	59	0	OK	12-07-2024	09:22:58.937	549.156	23.726	OK	12-07-2024	09:22:58.937	549.156	1023	OK
12-07-2024	09:23:00.940	551.159	87.440	23.870	59	0	OK	12-07-2024	09:23:00.940	551.159	23.723	OK	12-07-2024	09:23:00.940	551.159	1023	OK
12-07-2024	09:23:02.941	553.161	87.278	23.892	59	0	OK	12-07-2024	09:23:02.941	553.161	23.722	OK	12-07-2024	09:23:02.941	553.161	1023	OK
12-07-2024	09:23:04.941	555.160	87.266	23.894	59	0	OK	12-07-2024	09:23:04.941	555.160	23.721	OK	12-07-2024	09:23:04.941	555.160	1023	OK
12-07-2024	09:23:06.940	557.159	87.314	23.887	59	0	OK	12-07-2024	09:23:06.940	557.159	23.721	OK	12-07-2024	09:23:06.940	557.159	1023	OK
12-07-2024	09:23:08.943	559.162	87.245	23.897	59	0	OK	12-07-2024	09:23:08.943	559.162	23.718	OK	12-07-2024	09:23:08.943	559.162	1023	OK
12-07-2024	09:23:10.945	561.164	87.155	23.909	59	0	OK	12-07-2024	09:23:10.945	561.164	23.716	OK	12-07-2024	09:23:10.945	561.164	1023	OK
12-07-2024	09:23:12.944	563.163	87.191	23.905	59	0	OK	12-07-2024	09:23:12.944	563.163	23.714	OK	12-07-2024	09:23:12.944	563.163	1023	OK
12-07-2024	09:23:14.943	565.162	87.198	23.904	59	0	OK	12-07-2024	09:23:14.943	565.162	23.713	OK	12-07-2024	09:23:14.943	565.162	1023	OK
12-07-2024	09:23:16.946	567.165	87.441	23.870	59	0	OK	12-07-2024	09:23:16.946	567.165	23.711	OK	12-07-2024	09:23:16.946	567.165	1023	OK
12-07-2024	09:23:18.943	569.162	87.267	23.895	59	0	OK	12-07-2024	09:23:18.943	569.162	23.707	OK	12-07-2024	09:23:18.943	569.162	1023	OK
12-07-2024	09:23:20.946	571.165	87.255	23.897	59	0	OK	12-07-2024	09:23:20.946	571.165	23.705	OK	12-07-2024	09:23:20.946	571.165	1023	OK
12-07-2024	09:23:22.947	573.166	87.290	23.892	59	0	OK	12-07-2024	09:23:22.947	573.166	23.702	OK	12-07-2024	09:23:22.947	573.166	1023	OK
12-07-2024	09:23:24.948	575.167	87.176	23.907	59	0	OK	12-07-2024	09:23:24.948	575.167	23.702	OK	12-07-2024	09:23:24.948	575.167	1023	OK
12-07-2024	09:23:26.951	577.170	87.241	23.899	59	0	OK	12-07-2024	09:23:26.951	577.170	23.700	OK	12-07-2024	09:23:26.951	577.170	1023	OK
12-07-2024	09:23:28.950	579.169	87.091	23.920	59	0	OK	12-07-2024	09:23:28.950	579.169	23.705	OK	12-07-2024	09:23:28.950	579.169	1023	OK
12-07-2024	09:23:30.949	581.168	87.166	23.909	59	0	OK	12-07-2024	09:23:30.949	581.168	23.702	OK	12-07-2024	09:23:30.949	581.168	1023	OK
12-07-2024	09:23:32.949	583.169	87.096	23.919	59	0	OK	12-07-2024	09:23:32.949	583.169	23.698	OK	12-07-2024	09:23:32.949	583.169	1023	OK
12-07-2024	09:23:34.948	585.167	87.139	23.913	59	0	OK	12-07-2024	09:23:34.948	585.167	23.698	OK	12-07-2024	09:23:34.948	585.167	1023	OK
12-07-2024	09:23:36.949	587.168	87.177	23.909	59	0	OK	12-07-2024	09:23:36.949	587.168	23.697	OK	12-07-2024	09:23:36.949	587.168	1023	OK
12-07-2024	09:23:38.953	589.172	87.172	23.909	59	0	OK	12-07-2024	09:23:38.953	589.172	23.696	OK	12-07-2024	09:23:38.953	589.172	1023	OK
12-07-2024	09:23:40.953	591.172	87.150	23.912	59	0	OK	12-07-2024	09:23:40.953	591.172	23.696	OK	12-07-2024	09:23:40.953	591.172	1023	OK
12-07-2024	09:23:42.952	593.171	87.092	23.920	59	0	OK	12-07-2024	09:23:42.952	593.171	23.697	OK	12-07-2024	09:23:42.952	593.171	1023	OK
12-07-2024	09:23:44.954	595.174	87.110	23.918	59	0	OK	12-07-2024	09:23:44.954	595.174	23.695	OK	12-07-2024	09:23:44.954	595.174	1023	OK
