#--- System ------------------------------------------------------------------------------
#Data from PyroScience Workbench V1.4.7.2305   www.pyroscience.com
#17951A
#--- Instrument --------------------------------------------------------------------------
#Device: FireSting-O2-4Ch_1 [A] FSO2-C4 SN:2411E5085967340C Firmware:4.11 Build:001
#--- Channel -----------------------------------------------------------------------------
#Channel [A T1] - PT100 Temperature Sensor - Calibration offset = 0.00∞C
#--- Measurement Data --------------------------------------------------------------------
Date [A T1]	Time [A T1]	 dt (s) [A T1]	Sample Temp. (∞C) [A T1]	Status [A T1]
12-07-2024	09:31:26.254	1056.473	23.677	OK
12-07-2024	09:31:28.254	1058.473	23.677	OK
12-07-2024	09:31:30.256	1060.475	23.680	OK
12-07-2024	09:31:32.256	1062.475	23.681	OK
12-07-2024	09:31:34.254	1064.473	23.677	OK
12-07-2024	09:31:36.255	1066.474	23.677	OK
12-07-2024	09:31:38.255	1068.474	23.681	OK
12-07-2024	09:31:40.259	1070.478	23.681	OK
12-07-2024	09:31:42.254	1072.473	23.683	OK
12-07-2024	09:31:44.256	1074.475	23.686	OK
12-07-2024	09:31:46.256	1076.475	23.688	OK
12-07-2024	09:31:48.261	1078.480	23.689	OK
12-07-2024	09:31:50.261	1080.480	23.692	OK
12-07-2024	09:31:52.260	1082.479	23.696	OK
12-07-2024	09:31:54.261	1084.480	23.697	OK
12-07-2024	09:31:56.263	1086.482	23.699	OK
12-07-2024	09:31:58.262	1088.481	23.700	OK
12-07-2024	09:32:00.261	1090.480	23.701	OK
12-07-2024	09:32:02.262	1092.482	23.699	OK
12-07-2024	09:32:04.262	1094.481	23.698	OK
12-07-2024	09:32:06.262	1096.481	23.702	OK
12-07-2024	09:32:08.265	1098.484	23.703	OK
12-07-2024	09:32:10.264	1100.483	23.699	OK
12-07-2024	09:32:12.267	1102.486	23.698	OK
12-07-2024	09:32:14.268	1104.487	23.699	OK
12-07-2024	09:32:16.266	1106.485	23.700	OK
12-07-2024	09:32:18.283	1108.502	23.694	OK
12-07-2024	09:32:20.268	1110.487	23.691	OK
12-07-2024	09:32:22.269	1112.488	23.694	OK
12-07-2024	09:32:24.268	1114.487	23.686	OK
12-07-2024	09:32:26.268	1116.487	23.681	OK
12-07-2024	09:32:28.270	1118.489	23.686	OK
12-07-2024	09:32:30.273	1120.492	23.684	OK
12-07-2024	09:32:32.274	1122.493	23.685	OK
12-07-2024	09:32:34.272	1124.491	23.681	OK
12-07-2024	09:32:36.273	1126.492	23.679	OK
12-07-2024	09:32:38.277	1128.496	23.679	OK
12-07-2024	09:32:40.278	1130.497	23.679	OK
12-07-2024	09:32:42.278	1132.497	23.675	OK
12-07-2024	09:32:44.279	1134.498	23.676	OK
12-07-2024	09:32:46.279	1136.498	23.677	OK
12-07-2024	09:32:48.280	1138.499	23.679	OK
12-07-2024	09:32:50.285	1140.504	23.681	OK
12-07-2024	09:32:52.280	1142.499	23.681	OK
12-07-2024	09:32:54.286	1144.505	23.680	OK
12-07-2024	09:32:56.283	1146.502	23.679	OK
12-07-2024	09:32:58.286	1148.505	23.675	OK
12-07-2024	09:33:00.284	1150.503	23.680	OK
12-07-2024	09:33:02.286	1152.505	23.683	OK
12-07-2024	09:33:04.286	1154.505	23.680	OK
12-07-2024	09:33:06.288	1156.507	23.678	OK
12-07-2024	09:33:08.287	1158.506	23.680	OK
12-07-2024	09:33:10.288	1160.508	23.680	OK
12-07-2024	09:33:12.288	1162.507	23.678	OK
12-07-2024	09:33:14.291	1164.510	23.679	OK
12-07-2024	09:33:16.291	1166.511	23.679	OK
12-07-2024	09:33:18.290	1168.509	23.681	OK
12-07-2024	09:33:20.296	1170.515	23.678	OK
12-07-2024	09:33:22.289	1172.508	23.679	OK
12-07-2024	09:33:24.293	1174.512	23.677	OK
12-07-2024	09:33:26.290	1176.510	23.681	OK
12-07-2024	09:33:28.294	1178.513	23.681	OK
12-07-2024	09:33:30.293	1180.512	23.676	OK
12-07-2024	09:33:32.294	1182.513	23.674	OK
12-07-2024	09:33:34.294	1184.513	23.676	OK
12-07-2024	09:33:36.293	1186.512	23.678	OK
12-07-2024	09:33:38.295	1188.515	23.678	OK
12-07-2024	09:33:40.295	1190.514	23.678	OK
12-07-2024	09:33:42.293	1192.512	23.677	OK
12-07-2024	09:33:44.294	1194.513	23.676	OK
12-07-2024	09:33:46.299	1196.518	23.674	OK
12-07-2024	09:33:48.301	1198.520	23.675	OK
12-07-2024	09:33:50.303	1200.522	23.675	OK
12-07-2024	09:33:52.302	1202.521	23.673	OK
12-07-2024	09:33:54.304	1204.523	23.673	OK
12-07-2024	09:33:56.302	1206.522	23.673	OK
12-07-2024	09:33:58.303	1208.522	23.675	OK
12-07-2024	09:34:00.303	1210.522	23.673	OK
12-07-2024	09:34:02.306	1212.525	23.671	OK
12-07-2024	09:34:04.304	1214.523	23.668	OK
12-07-2024	09:34:06.308	1216.528	23.670	OK
12-07-2024	09:34:08.310	1218.529	23.674	OK
12-07-2024	09:34:10.306	1220.525	23.671	OK
12-07-2024	09:34:12.307	1222.526	23.672	OK
12-07-2024	09:34:14.307	1224.526	23.671	OK
12-07-2024	09:34:16.309	1226.528	23.672	OK
12-07-2024	09:34:18.309	1228.528	23.669	OK
12-07-2024	09:34:20.309	1230.528	23.663	OK
12-07-2024	09:34:22.308	1232.527	23.666	OK
12-07-2024	09:34:24.310	1234.529	23.663	OK
12-07-2024	09:34:26.312	1236.531	23.663	OK
12-07-2024	09:34:28.312	1238.531	23.663	OK
12-07-2024	09:34:30.312	1240.531	23.663	OK
12-07-2024	09:34:32.310	1242.529	23.664	OK
12-07-2024	09:34:34.315	1244.534	23.660	OK
12-07-2024	09:34:36.314	1246.533	23.664	OK
12-07-2024	09:34:38.315	1248.534	23.667	OK
12-07-2024	09:34:40.316	1250.535	23.665	OK
12-07-2024	09:34:42.314	1252.533	23.666	OK
12-07-2024	09:34:44.316	1254.535	23.670	OK
12-07-2024	09:34:46.316	1256.535	23.670	OK
12-07-2024	09:34:48.316	1258.535	23.668	OK
12-07-2024	09:34:50.316	1260.535	23.669	OK
12-07-2024	09:34:52.318	1262.537	23.668	OK
12-07-2024	09:34:54.318	1264.537	23.669	OK
12-07-2024	09:34:56.318	1266.537	23.668	OK
12-07-2024	09:34:58.318	1268.537	23.669	OK
12-07-2024	09:35:00.319	1270.538	23.670	OK
12-07-2024	09:35:02.320	1272.539	23.671	OK
12-07-2024	09:35:04.319	1274.539	23.670	OK
12-07-2024	09:35:06.319	1276.538	23.672	OK
12-07-2024	09:35:08.321	1278.540	23.674	OK
12-07-2024	09:35:10.319	1280.538	23.668	OK
12-07-2024	09:35:12.319	1282.538	23.668	OK
12-07-2024	09:35:14.319	1284.538	23.666	OK
12-07-2024	09:35:16.320	1286.539	23.667	OK
12-07-2024	09:35:18.323	1288.542	23.671	OK
12-07-2024	09:35:20.323	1290.542	23.668	OK
12-07-2024	09:35:22.322	1292.541	23.669	OK
12-07-2024	09:35:24.323	1294.542	23.671	OK
12-07-2024	09:35:26.325	1296.544	23.669	OK
12-07-2024	09:35:28.327	1298.546	23.668	OK
12-07-2024	09:35:30.326	1300.545	23.667	OK
12-07-2024	09:35:32.327	1302.546	23.672	OK
12-07-2024	09:35:34.327	1304.546	23.674	OK
12-07-2024	09:35:36.326	1306.546	23.667	OK
12-07-2024	09:35:38.337	1308.556	23.668	OK
12-07-2024	09:35:40.327	1310.546	23.671	OK
12-07-2024	09:35:42.328	1312.548	23.672	OK
12-07-2024	09:35:44.328	1314.548	23.670	OK
12-07-2024	09:35:46.329	1316.549	23.666	OK
12-07-2024	09:35:48.329	1318.548	23.660	OK
12-07-2024	09:35:50.332	1320.551	23.663	OK
12-07-2024	09:35:52.335	1322.554	23.665	OK
12-07-2024	09:35:54.333	1324.552	23.660	OK
12-07-2024	09:35:56.334	1326.553	23.660	OK
12-07-2024	09:35:58.332	1328.551	23.658	OK
12-07-2024	09:36:00.342	1330.561	23.658	OK
12-07-2024	09:36:02.336	1332.555	23.656	OK
12-07-2024	09:36:04.337	1334.556	23.657	OK
12-07-2024	09:36:06.338	1336.557	23.658	OK
12-07-2024	09:36:08.339	1338.558	23.658	OK
12-07-2024	09:36:10.340	1340.559	23.658	OK
12-07-2024	09:36:12.340	1342.559	23.659	OK
12-07-2024	09:36:14.340	1344.559	23.653	OK
12-07-2024	09:36:16.340	1346.559	23.651	OK
12-07-2024	09:36:18.341	1348.561	23.656	OK
12-07-2024	09:36:20.344	1350.563	23.653	OK
12-07-2024	09:36:22.343	1352.562	23.650	OK
12-07-2024	09:36:24.342	1354.562	23.651	OK
12-07-2024	09:36:26.343	1356.562	23.653	OK
12-07-2024	09:36:28.343	1358.562	23.653	OK
12-07-2024	09:36:30.344	1360.563	23.652	OK
12-07-2024	09:36:32.354	1362.573	23.653	OK
12-07-2024	09:36:34.347	1364.566	23.654	OK
12-07-2024	09:36:36.348	1366.567	23.655	OK
12-07-2024	09:36:38.348	1368.567	23.656	OK
12-07-2024	09:36:40.347	1370.566	23.656	OK
12-07-2024	09:36:42.348	1372.567	23.653	OK
12-07-2024	09:36:44.348	1374.567	23.655	OK
12-07-2024	09:36:46.348	1376.567	23.659	OK
12-07-2024	09:36:48.351	1378.570	23.657	OK
12-07-2024	09:36:50.350	1380.570	23.654	OK
12-07-2024	09:36:52.351	1382.570	23.656	OK
12-07-2024	09:36:54.351	1384.571	23.657	OK
12-07-2024	09:36:56.352	1386.571	23.661	OK
12-07-2024	09:36:58.352	1388.571	23.662	OK
12-07-2024	09:37:00.353	1390.572	23.662	OK
12-07-2024	09:37:02.354	1392.574	23.663	OK
12-07-2024	09:37:04.355	1394.574	23.662	OK
12-07-2024	09:37:06.356	1396.575	23.665	OK
12-07-2024	09:37:08.355	1398.575	23.666	OK
12-07-2024	09:37:10.365	1400.584	23.667	OK
12-07-2024	09:37:12.356	1402.575	23.666	OK
12-07-2024	09:37:14.357	1404.576	23.666	OK
12-07-2024	09:37:16.365	1406.584	23.667	OK
12-07-2024	09:37:18.358	1408.577	23.666	OK
12-07-2024	09:37:20.359	1410.578	23.668	OK
12-07-2024	09:37:22.359	1412.578	23.668	OK
12-07-2024	09:37:24.360	1414.579	23.669	OK
12-07-2024	09:37:26.367	1416.586	23.666	OK
12-07-2024	09:37:28.361	1418.580	23.662	OK
12-07-2024	09:37:30.362	1420.581	23.660	OK
12-07-2024	09:37:32.362	1422.581	23.657	OK
12-07-2024	09:37:34.363	1424.582	23.658	OK
12-07-2024	09:37:36.363	1426.582	23.657	OK
12-07-2024	09:37:38.364	1428.583	23.654	OK
12-07-2024	09:37:40.367	1430.586	23.653	OK
12-07-2024	09:37:42.367	1432.586	23.656	OK
12-07-2024	09:37:44.368	1434.587	23.653	OK
12-07-2024	09:37:46.368	1436.587	23.653	OK
12-07-2024	09:37:48.368	1438.587	23.651	OK
12-07-2024	09:37:50.368	1440.587	23.647	OK
12-07-2024	09:37:52.369	1442.588	23.643	OK
12-07-2024	09:37:54.369	1444.588	23.646	OK
12-07-2024	09:37:56.370	1446.590	23.649	OK
12-07-2024	09:37:58.371	1448.591	23.650	OK
12-07-2024	09:38:00.371	1450.590	23.647	OK
12-07-2024	09:38:02.371	1452.590	23.647	OK
12-07-2024	09:38:04.372	1454.591	23.650	OK
12-07-2024	09:38:06.372	1456.591	23.651	OK
12-07-2024	09:38:08.372	1458.591	23.651	OK
12-07-2024	09:38:10.374	1460.593	23.653	OK
12-07-2024	09:38:12.372	1462.591	23.657	OK
12-07-2024	09:38:14.373	1464.592	23.656	OK
12-07-2024	09:38:16.373	1466.592	23.657	OK
12-07-2024	09:38:18.374	1468.593	23.660	OK
12-07-2024	09:38:20.377	1470.596	23.660	OK
12-07-2024	09:38:22.377	1472.597	23.660	OK
12-07-2024	09:38:24.376	1474.595	23.660	OK
12-07-2024	09:38:26.379	1476.598	23.658	OK
12-07-2024	09:38:28.381	1478.600	23.658	OK
12-07-2024	09:38:30.381	1480.600	23.662	OK
12-07-2024	09:38:32.380	1482.599	23.663	OK
12-07-2024	09:38:34.380	1484.599	23.665	OK
12-07-2024	09:38:36.380	1486.599	23.662	OK
12-07-2024	09:38:38.380	1488.600	23.660	OK
12-07-2024	09:38:40.381	1490.600	23.665	OK
12-07-2024	09:38:42.382	1492.601	23.668	OK
12-07-2024	09:38:44.383	1494.602	23.667	OK
12-07-2024	09:38:46.382	1496.601	23.670	OK
12-07-2024	09:38:48.382	1498.601	23.669	OK
12-07-2024	09:38:50.385	1500.604	23.671	OK
12-07-2024	09:38:52.385	1502.604	23.668	OK
12-07-2024	09:38:54.396	1504.615	23.667	OK
12-07-2024	09:38:56.389	1506.608	23.666	OK
12-07-2024	09:38:58.387	1508.606	23.669	OK
12-07-2024	09:39:00.390	1510.609	23.666	OK
12-07-2024	09:39:02.388	1512.607	23.662	OK
12-07-2024	09:39:04.390	1514.609	23.665	OK
12-07-2024	09:39:06.390	1516.609	23.662	OK
12-07-2024	09:39:08.389	1518.608	23.661	OK
12-07-2024	09:39:10.391	1520.610	23.660	OK
12-07-2024	09:39:12.391	1522.610	23.659	OK
12-07-2024	09:39:14.392	1524.611	23.663	OK
12-07-2024	09:39:16.397	1526.616	23.661	OK
12-07-2024	09:39:18.393	1528.612	23.655	OK
12-07-2024	09:39:20.393	1530.612	23.654	OK
12-07-2024	09:39:22.393	1532.613	23.656	OK
12-07-2024	09:39:24.394	1534.614	23.656	OK
12-07-2024	09:39:26.395	1536.614	23.652	OK
12-07-2024	09:39:28.395	1538.614	23.652	OK
12-07-2024	09:39:30.396	1540.615	23.653	OK
12-07-2024	09:39:32.397	1542.616	23.653	OK
12-07-2024	09:39:34.398	1544.617	23.652	OK
12-07-2024	09:39:36.398	1546.617	23.653	OK
12-07-2024	09:39:38.398	1548.617	23.655	OK
12-07-2024	09:39:40.399	1550.619	23.655	OK
12-07-2024	09:39:42.399	1552.618	23.652	OK
12-07-2024	09:39:44.401	1554.620	23.653	OK
12-07-2024	09:39:46.402	1556.621	23.655	OK
12-07-2024	09:39:48.401	1558.621	23.656	OK
12-07-2024	09:39:50.403	1560.622	23.656	OK
12-07-2024	09:39:52.404	1562.623	23.655	OK
12-07-2024	09:39:54.406	1564.625	23.648	OK
12-07-2024	09:39:56.406	1566.625	23.651	OK
12-07-2024	09:39:58.409	1568.628	23.656	OK
12-07-2024	09:40:00.409	1570.628	23.658	OK
12-07-2024	09:40:02.408	1572.627	23.656	OK
12-07-2024	09:40:04.408	1574.627	23.656	OK
12-07-2024	09:40:06.408	1576.627	23.656	OK
12-07-2024	09:40:08.409	1578.628	23.656	OK
12-07-2024	09:40:10.409	1580.628	23.653	OK
12-07-2024	09:40:12.410	1582.629	23.653	OK
12-07-2024	09:40:14.412	1584.631	23.657	OK
12-07-2024	09:40:16.413	1586.633	23.654	OK
12-07-2024	09:40:18.414	1588.633	23.655	OK
12-07-2024	09:40:20.413	1590.632	23.655	OK
12-07-2024	09:40:22.412	1592.631	23.655	OK
12-07-2024	09:40:24.415	1594.634	23.653	OK
12-07-2024	09:40:26.416	1596.635	23.657	OK
12-07-2024	09:40:28.414	1598.633	23.658	OK
12-07-2024	09:40:30.414	1600.633	23.654	OK
12-07-2024	09:40:32.414	1602.633	23.656	OK
12-07-2024	09:40:34.415	1604.634	23.659	OK
12-07-2024	09:40:36.416	1606.635	23.659	OK
12-07-2024	09:40:38.417	1608.636	23.657	OK
12-07-2024	09:40:40.417	1610.636	23.655	OK
12-07-2024	09:40:42.417	1612.636	23.656	OK
12-07-2024	09:40:44.418	1614.637	23.656	OK
12-07-2024	09:40:46.419	1616.638	23.656	OK
12-07-2024	09:40:48.420	1618.639	23.656	OK
12-07-2024	09:40:50.418	1620.637	23.658	OK
12-07-2024	09:40:52.419	1622.638	23.653	OK
12-07-2024	09:40:54.420	1624.639	23.651	OK
12-07-2024	09:40:56.419	1626.638	23.650	OK
12-07-2024	09:40:58.420	1628.639	23.655	OK
12-07-2024	09:41:00.421	1630.640	23.654	OK
12-07-2024	09:41:02.421	1632.640	23.651	OK
12-07-2024	09:41:04.423	1634.642	23.653	OK
12-07-2024	09:41:06.421	1636.640	23.654	OK
12-07-2024	09:41:08.422	1638.641	23.653	OK
12-07-2024	09:41:10.423	1640.642	23.654	OK
12-07-2024	09:41:12.424	1642.643	23.653	OK
12-07-2024	09:41:14.424	1644.643	23.654	OK
12-07-2024	09:41:16.427	1646.646	23.653	OK
12-07-2024	09:41:18.427	1648.647	23.654	OK
12-07-2024	09:41:20.427	1650.646	23.654	OK
12-07-2024	09:41:22.426	1652.645	23.651	OK
12-07-2024	09:41:24.427	1654.647	23.654	OK
12-07-2024	09:41:26.427	1656.646	23.654	OK
12-07-2024	09:41:28.428	1658.647	23.656	OK
12-07-2024	09:41:30.431	1660.650	23.654	OK
12-07-2024	09:41:32.430	1662.649	23.654	OK
12-07-2024	09:41:34.430	1664.649	23.652	OK
12-07-2024	09:41:36.431	1666.650	23.654	OK
12-07-2024	09:41:38.431	1668.650	23.654	OK
12-07-2024	09:41:40.435	1670.654	23.650	OK
12-07-2024	09:41:42.434	1672.653	23.652	OK
12-07-2024	09:41:44.436	1674.655	23.657	OK
12-07-2024	09:41:46.435	1676.654	23.655	OK
12-07-2024	09:41:48.434	1678.653	23.656	OK
12-07-2024	09:41:50.435	1680.654	23.653	OK
12-07-2024	09:41:52.436	1682.655	23.646	OK
12-07-2024	09:41:54.437	1684.656	23.647	OK
12-07-2024	09:41:56.437	1686.656	23.649	OK
12-07-2024	09:41:58.437	1688.656	23.649	OK
12-07-2024	09:42:00.437	1690.656	23.648	OK
12-07-2024	09:42:02.437	1692.656	23.650	OK
12-07-2024	09:42:04.441	1694.660	23.649	OK
12-07-2024	09:42:06.442	1696.661	23.647	OK
12-07-2024	09:42:08.441	1698.660	23.648	OK
12-07-2024	09:42:10.443	1700.662	23.650	OK
12-07-2024	09:42:12.444	1702.663	23.649	OK
12-07-2024	09:42:14.447	1704.666	23.646	OK
12-07-2024	09:42:16.448	1706.667	23.651	OK
12-07-2024	09:42:18.447	1708.666	23.648	OK
12-07-2024	09:42:20.448	1710.667	23.644	OK
12-07-2024	09:42:22.450	1712.669	23.646	OK
12-07-2024	09:42:24.452	1714.671	23.650	OK
12-07-2024	09:42:26.451	1716.670	23.652	OK
12-07-2024	09:42:28.455	1718.674	23.649	OK
12-07-2024	09:42:30.454	1720.673	23.646	OK
12-07-2024	09:42:32.453	1722.672	23.646	OK
12-07-2024	09:42:34.453	1724.672	23.647	OK
12-07-2024	09:42:36.454	1726.673	23.648	OK
12-07-2024	09:42:38.454	1728.673	23.644	OK
12-07-2024	09:42:40.454	1730.673	23.646	OK
12-07-2024	09:42:42.454	1732.673	23.648	OK
12-07-2024	09:42:44.455	1734.674	23.645	OK
12-07-2024	09:42:46.455	1736.674	23.644	OK
12-07-2024	09:42:48.455	1738.674	23.643	OK
12-07-2024	09:42:50.458	1740.677	23.644	OK
12-07-2024	09:42:52.457	1742.676	23.644	OK
12-07-2024	09:42:54.457	1744.676	23.643	OK
12-07-2024	09:42:56.457	1746.676	23.645	OK
12-07-2024	09:42:58.458	1748.677	23.641	OK
12-07-2024	09:43:00.458	1750.677	23.639	OK
12-07-2024	09:43:02.460	1752.679	23.640	OK
12-07-2024	09:43:04.461	1754.680	23.639	OK
12-07-2024	09:43:06.463	1756.682	23.639	OK
12-07-2024	09:43:08.461	1758.680	23.639	OK
12-07-2024	09:43:10.462	1760.681	23.638	OK
12-07-2024	09:43:12.463	1762.682	23.639	OK
12-07-2024	09:43:14.466	1764.685	23.638	OK
12-07-2024	09:43:16.464	1766.683	23.640	OK
12-07-2024	09:43:18.467	1768.686	23.639	OK
12-07-2024	09:43:20.470	1770.689	23.639	OK
12-07-2024	09:43:22.470	1772.690	23.637	OK
12-07-2024	09:43:24.469	1774.688	23.637	OK
12-07-2024	09:43:26.469	1776.688	23.636	OK
12-07-2024	09:43:28.470	1778.689	23.631	OK
12-07-2024	09:43:30.470	1780.689	23.633	OK
12-07-2024	09:43:32.471	1782.690	23.634	OK
12-07-2024	09:43:34.470	1784.689	23.632	OK
12-07-2024	09:43:36.470	1786.690	23.631	OK
12-07-2024	09:43:38.473	1788.693	23.629	OK
12-07-2024	09:43:40.473	1790.692	23.629	OK
12-07-2024	09:43:42.472	1792.691	23.630	OK
12-07-2024	09:43:44.474	1794.693	23.630	OK
12-07-2024	09:43:46.476	1796.695	23.633	OK
12-07-2024	09:43:48.476	1798.695	23.631	OK
12-07-2024	09:43:50.475	1800.694	23.631	OK
12-07-2024	09:43:52.477	1802.696	23.633	OK
12-07-2024	09:43:54.476	1804.696	23.631	OK
12-07-2024	09:43:56.475	1806.694	23.631	OK
12-07-2024	09:43:58.475	1808.694	23.633	OK
12-07-2024	09:44:00.477	1810.696	23.633	OK
12-07-2024	09:44:02.478	1812.697	23.630	OK
12-07-2024	09:44:04.478	1814.698	23.636	OK
12-07-2024	09:44:06.477	1816.696	23.636	OK
12-07-2024	09:44:08.477	1818.696	23.638	OK
12-07-2024	09:44:10.477	1820.696	23.637	OK
12-07-2024	09:44:12.478	1822.697	23.636	OK
12-07-2024	09:44:14.478	1824.697	23.639	OK
12-07-2024	09:44:16.478	1826.697	23.640	OK
12-07-2024	09:44:18.479	1828.699	23.640	OK
12-07-2024	09:44:20.480	1830.699	23.640	OK
12-07-2024	09:44:22.481	1832.700	23.641	OK
12-07-2024	09:44:24.479	1834.698	23.639	OK
12-07-2024	09:44:26.479	1836.698	23.640	OK
12-07-2024	09:44:28.480	1838.699	23.638	OK
12-07-2024	09:44:30.481	1840.700	23.633	OK
12-07-2024	09:44:32.482	1842.701	23.639	OK
12-07-2024	09:44:34.481	1844.700	23.639	OK
12-07-2024	09:44:36.482	1846.701	23.638	OK
12-07-2024	09:44:38.482	1848.701	23.641	OK
12-07-2024	09:44:40.484	1850.703	23.640	OK
12-07-2024	09:44:42.484	1852.703	23.641	OK
12-07-2024	09:44:44.482	1854.701	23.641	OK
12-07-2024	09:44:46.484	1856.703	23.639	OK
12-07-2024	09:44:48.485	1858.704	23.639	OK
12-07-2024	09:44:50.485	1860.704	23.642	OK
12-07-2024	09:44:52.484	1862.704	23.643	OK
12-07-2024	09:44:54.486	1864.705	23.642	OK
12-07-2024	09:44:56.485	1866.704	23.645	OK
12-07-2024	09:44:58.489	1868.708	23.645	OK
12-07-2024	09:45:00.487	1870.706	23.643	OK
12-07-2024	09:45:02.487	1872.707	23.650	OK
12-07-2024	09:45:04.486	1874.705	23.646	OK
12-07-2024	09:45:06.489	1876.708	23.647	OK
12-07-2024	09:45:08.491	1878.710	23.647	OK
12-07-2024	09:45:10.491	1880.710	23.644	OK
12-07-2024	09:45:12.491	1882.710	23.644	OK
12-07-2024	09:45:14.493	1884.712	23.643	OK
12-07-2024	09:45:16.492	1886.711	23.640	OK
12-07-2024	09:45:18.493	1888.712	23.640	OK
12-07-2024	09:45:20.493	1890.712	23.642	OK
12-07-2024	09:45:22.495	1892.714	23.643	OK
12-07-2024	09:45:24.495	1894.714	23.642	OK
12-07-2024	09:45:26.496	1896.715	23.640	OK
12-07-2024	09:45:28.497	1898.716	23.639	OK
12-07-2024	09:45:30.497	1900.717	23.639	OK
12-07-2024	09:45:32.497	1902.716	23.639	OK
12-07-2024	09:45:34.499	1904.718	23.635	OK
12-07-2024	09:45:36.501	1906.720	23.636	OK
12-07-2024	09:45:38.500	1908.719	23.636	OK
12-07-2024	09:45:40.501	1910.720	23.635	OK
12-07-2024	09:45:42.502	1912.722	23.636	OK
12-07-2024	09:45:44.503	1914.722	23.637	OK
12-07-2024	09:45:46.505	1916.724	23.633	OK
12-07-2024	09:45:48.505	1918.724	23.636	OK
12-07-2024	09:45:50.506	1920.725	23.636	OK
12-07-2024	09:45:52.512	1922.731	23.634	OK
12-07-2024	09:45:54.506	1924.726	23.632	OK
12-07-2024	09:45:56.507	1926.726	23.631	OK
12-07-2024	09:45:58.507	1928.726	23.630	OK
12-07-2024	09:46:00.506	1930.725	23.630	OK
12-07-2024	09:46:02.508	1932.727	23.631	OK
12-07-2024	09:46:04.509	1934.728	23.630	OK
12-07-2024	09:46:06.511	1936.731	23.627	OK
12-07-2024	09:46:08.511	1938.730	23.628	OK
12-07-2024	09:46:10.513	1940.732	23.627	OK
12-07-2024	09:46:12.512	1942.731	23.625	OK
12-07-2024	09:46:14.513	1944.732	23.630	OK
12-07-2024	09:46:16.514	1946.733	23.630	OK
12-07-2024	09:46:18.513	1948.732	23.626	OK
12-07-2024	09:46:20.515	1950.734	23.623	OK
12-07-2024	09:46:22.515	1952.734	23.625	OK
12-07-2024	09:46:24.516	1954.735	23.623	OK
12-07-2024	09:46:26.519	1956.738	23.623	OK
12-07-2024	09:46:28.519	1958.738	23.625	OK
12-07-2024	09:46:30.521	1960.740	23.619	OK
12-07-2024	09:46:32.521	1962.741	23.619	OK
12-07-2024	09:46:34.520	1964.739	23.620	OK
12-07-2024	09:46:36.522	1966.741	23.616	OK
12-07-2024	09:46:38.522	1968.741	23.617	OK
12-07-2024	09:46:40.520	1970.739	23.620	OK
12-07-2024	09:46:42.519	1972.738	23.621	OK
12-07-2024	09:46:44.521	1974.740	23.619	OK
12-07-2024	09:46:46.520	1976.739	23.622	OK
12-07-2024	09:46:48.521	1978.740	23.625	OK
12-07-2024	09:46:50.520	1980.740	23.622	OK
12-07-2024	09:46:52.520	1982.739	23.624	OK
12-07-2024	09:46:54.521	1984.740	23.623	OK
12-07-2024	09:46:56.522	1986.741	23.627	OK
12-07-2024	09:46:58.522	1988.741	23.623	OK
12-07-2024	09:47:00.522	1990.741	23.625	OK
12-07-2024	09:47:02.524	1992.743	23.622	OK
12-07-2024	09:47:04.522	1994.741	23.623	OK
12-07-2024	09:47:06.523	1996.742	23.625	OK
12-07-2024	09:47:08.522	1998.741	23.625	OK
12-07-2024	09:47:10.525	2000.744	23.624	OK
12-07-2024	09:47:12.524	2002.743	23.623	OK
12-07-2024	09:47:14.524	2004.743	23.622	OK
12-07-2024	09:47:16.524	2006.743	23.621	OK
12-07-2024	09:47:18.524	2008.743	23.626	OK
12-07-2024	09:47:20.526	2010.745	23.627	OK
12-07-2024	09:47:22.526	2012.745	23.626	OK
12-07-2024	09:47:24.528	2014.747	23.627	OK
12-07-2024	09:47:26.529	2016.748	23.628	OK
12-07-2024	09:47:28.529	2018.748	23.626	OK
12-07-2024	09:47:30.529	2020.748	23.628	OK
12-07-2024	09:47:32.530	2022.749	23.629	OK
12-07-2024	09:47:34.529	2024.748	23.632	OK
12-07-2024	09:47:36.530	2026.749	23.633	OK
12-07-2024	09:47:38.530	2028.749	23.630	OK
12-07-2024	09:47:40.530	2030.749	23.630	OK
12-07-2024	09:47:42.530	2032.749	23.634	OK
12-07-2024	09:47:44.531	2034.750	23.631	OK
12-07-2024	09:47:46.533	2036.752	23.631	OK
12-07-2024	09:47:48.532	2038.751	23.631	OK
12-07-2024	09:47:50.533	2040.752	23.635	OK
12-07-2024	09:47:52.534	2042.753	23.633	OK
12-07-2024	09:47:54.534	2044.753	23.632	OK
12-07-2024	09:47:56.535	2046.754	23.633	OK
12-07-2024	09:47:58.536	2048.755	23.633	OK
12-07-2024	09:48:00.536	2050.755	23.634	OK
12-07-2024	09:48:02.537	2052.757	23.631	OK
12-07-2024	09:48:04.536	2054.755	23.632	OK
12-07-2024	09:48:06.537	2056.756	23.629	OK
12-07-2024	09:48:08.539	2058.758	23.631	OK
12-07-2024	09:48:10.538	2060.757	23.630	OK
12-07-2024	09:48:12.540	2062.759	23.628	OK
12-07-2024	09:48:14.541	2064.761	23.629	OK
12-07-2024	09:48:16.541	2066.760	23.627	OK
12-07-2024	09:48:18.543	2068.762	23.622	OK
